x,y,x,y,Name,Genes
14.853423,1.6470708,8.588373,10.818299,MBDa,MBD3L2B MBD2 MBD3 MBD3L5 MBD3L3 MBD3L4 MBD3L1 MBD3L2 
15.116035,0.1430822,8.3006735,8.836154,MBT,L3MBTL2 PHF20L1 L3MBTL1 L3MBTL4 SCML2 L3MBTL3 SCMH1 SFMBT1 SFMBT2 MBTD1 
15.449342,1.9859707,7.8483524,10.926661,MCM,MCMDC2 MCM8 MCM9 MCM4 MCM5 MCM6 MCM7 MCM2 MCM3 
13.906752,0.9157137,7.445702,11.096972,MCM N,MCM4 MCM5 MCM6 MCM7 MCM2 MCM3 
14.121239,0.1611034,7.5430317,9.420013,MCM OB,MCM8 MCM9 MCM4 MCM5 MCM6 MCM7 MCM2 MCM3 
15.093756,1.0548314,7.9796214,10.971976,MG2,C4B C5 PZP CPAMD8 CD109 A2M A2ML1 C4B_2 C4A C3 
14.433687,1.6240834,8.406367,10.937885,MH1,SMAD3 SMAD2 NFIX SMAD5 SMAD4 NFIB NFIC SMAD1 NFIA SMAD7 SMAD6 SMAD9 
15.112985,1.4136279,7.1850853,10.863594,MHC I,HFE HLA-C MR1 HLA-A HLA-B HLA-G HLA-H HLA-E HLA-F RAET1E FCGRT RAET1G AZGP1 RAET1L ULBP1 ULBP3 MICA ULBP2 MICB 
15.004332,1.4191765,7.6141095,10.776748,MHC II alpha,HLA-DRA HLA-DPA1 HLA-DMA HLA-DQA2 HLA-DOA HLA-DQA1 
13.803709,0.48388878,8.476446,9.120095,MHC II beta,HLA-DMB HLA-DRB5 HLA-DQB1 HLA-DPB1 HLA-DOB HLA-DRB4 HLA-DRB3 HLA-DQB2 HLA-DRB1 
14.653082,1.8877853,6.0802717,9.845663,MHC I 3,PROCR CD1E CD1D CD1C CD1B CD1A 
14.6243,1.5685068,7.313598,10.542835,MIB HERC2,HECTD1 HERC2 HERC2P3 MIB1 MIB2 
15.156237,1.970882,7.9754114,11.123047,MIR,RYR2 SDF2L1 RYR3 RYR1 POMT1 POMT2 ITPR2 ITPR3 SDF2 ITPR1 
15.352535,1.5885727,7.5142837,10.967681,MIT,RPS6KL1 VPS4A CAPN7 SNX15 VPS4B ULK3 RPS6KC1 MITD1 
15.703209,1.0969466,6.706769,11.036089,MOEP19,DPPA5 KHDC3L KHDC1 KHDC1L OOEP 
15.03439,1.1289581,6.5815063,10.760172,MT,DNAH14 DYNC2H1 DNAH5 DNAH2 DNAH11 DNAH3 DNAH8 DNAH9 DNAH17 DNAH6 DNAH7 DNHD1 DNAH10 DNAH1 DYNC1H1 
15.257592,1.4886732,6.9872627,10.589075,Macro,OARD1 H2AFY MACROD2 MACROD1 H2AFY2 PARP15 GDAP2 PARP14 PARP9 
15.280958,1.4304659,6.338501,10.824389,Med26,ELOA2 IWS1 ELOA3 MED26 ELOA3B TCEA3 TCEANC ELOA TCEA2 TCEA1 PPP1R10 TCEANC2 ELOA3D 
15.881022,1.1336334,6.787996,10.766899,Metallophos,PPEF1 TMEM62 TMPPE PPP1CA PPP2CA PPP1CB CPPED1 PPP5C ADPRM MPPED2 MPPED1 SMPDL3A MPPE1 PPEF2 MRE11 SMPDL3B DBR1 PPP6C PPP3CA PPP1CC PPP2CB NT5E PPP3CB PPP4C PPP3CC ACP7 SMPD1 ACP5 
15.021574,1.9814867,6.7151504,11.11263,Metallothio,MT1L MT1M MT1X MT3 MT4 MT2A MT1DP MT1A MT1B MT1G MT1H MT1E MT1HL1 MT1F 
15.726636,1.7114729,6.178722,8.77654,Methyltransf 11,TRMT9B EEF1AKNMT NDUFAF5 METTL7A BUD23 CIAPIN1 METTL7B ALKBH8 EEF1AKMT4 
15.039324,1.8412256,7.351749,11.071074,Motile Sperm,VAPA VAPB MOSPD3 MOSPD2 MOSPD1 
16.073092,1.101932,6.5818005,10.705446,MutS III,MSH3 MSH4 MSH5 MSH6 MSH2 
15.611125,1.7014279,7.7458644,10.97574,MutS V,MSH3 MSH4 MSH5 MSH6 MSH2 
15.24315,1.8214828,8.171334,8.238277,Myb DNA-bind 5,MYPOP MSANTD3 NAIF1 MSANTD4 FSBP TSNARE1 
15.369305,2.0173783,7.799541,9.627674,Myb DNA-binding,SMARCC1 SMARCC2 TERF1 TERF2 TERB1 ZZZ3 DNAJC2 NCOR1 TADA2A NCOR2 TADA2B DNAJC1 DMTF1 RCOR3 RCOR2 RCOR1 MYSM1 MTA1 MYB MIS18BP1 SNAPC4 MIER3 MIER2 MIER1 MYBL1 MTA3 MYBL2 
15.5339775,0.49675807,8.169402,8.643215,Myosin N,MYH7B MYH1 MYH2 MYH3 MYH4 MYH14 MYH9 MYH15 MYH13 MYH10 MYH6 MYH11 MYH7 MYH8 
16.013987,1.2381111,9.2863,9.41363,Myosin head,MYH7B MYO16 MYO10 MYO5A MYO5B MYO7A MYO7B MYO9A MYO19 MYO9B MYO1E MYH1 MYH2 MYO1F MYH3 MYO1C MYO1D MYH4 MYO1A MYO1B MYO15B MYO3A MYO5C MYO15A MYO3B MYH9 MYH6 MYO1G MYH7 MYO1H MYH8 MYO6 MYO18B MYH14 MYO18A MYH15 MYH13 MYH10 MYH11 
15.063326,0.99305826,7.3098173,11.028724,Myotub-related,MTMR1 MTMR2 MTMR11 MTMR3 MTMR10 MTMR4 MTMR12 MTMR9 MTMR6 MTMR7 MTM1 MTMR8 SBF2 SBF1 
15.452565,1.0296916,7.3913436,11.144894,NACHT,NLRP14 NLRP13 NLRP12 NLRP11 NLRP10 TEP1 NAIP NLRX1 NOD1 NOD2 NLRC4 NLRC5 NLRC3 NWD1 NLRP9 NWD2 NLRP7 NLRP8 NLRP5 NLRP6 NLRP3 NLRP4 NLRP1 NLRP2 CIITA 
15.69947,1.4540117,7.2506943,11.1615305,NAD binding 1,CYB5R3 CYB5R2 MTRR POR CYB5R4 OXNAD1 NOS3 NOS1 CYB5RL NOS2 NDOR1 CYB5R1 
15.440589,1.2334863,6.9717016,10.948004,NAD binding 6,DUOX1 DUOX2 NOX4 NOX5 CYBB NOX1 NOX3 
15.776733,1.6695874,6.9429073,9.497828,NDK,NME7 NME8 NME9 NME3 NME4 NME5 NME2P1 NME6 NME1 NME2 
14.615243,2.7933762,6.315705,10.578169,NTF2,NXF1 NXF2 NXT1 NXF3 NXT2 G3BP1 G3BP2 NUTF2 NXF2B 
14.854683,1.6168917,7.03297,10.603253,NTR,WFIKKN2 NTN5 PCOLCE C4B_2 NTN1 SFRP1 NTN3 C4A C3 NTN4 SFRP4 SFRP5 C5 C4B FRZB SFRP2 ADAMTSL5 PCOLCE2 
14.999071,0.58336455,8.6391,8.559654,NUDIX,IDI1 IDI2 NUDT4B NUDT2 NUDT3 NUDT1 NUDT6 NUDT7 NUDT4 NUDT5 NUDT12 NUDT11 NUDT8 NUDT10 NUDT9 NUDT18 NUDT17 NUDT16 NUDT15 NUDT14 NUDT13 DCP2 
14.702814,2.2537782,8.453336,8.480447,Neuralized,NEURL1B NEURL3 NEURL4 NEURL1 NEURL2 
15.521553,1.4111549,6.342601,10.203527,Nore1-SARAH,RASSF1 RASSF2 RASSF3 RASSF4 RASSF5 RASSF6 
14.436486,0.0038119443,6.8872924,10.988725,Notch,NOTCH3 NOTCH4 NOTCH1 GNPTAB NOTCH2 PAPPA2 
15.48074,0.93619454,7.5202737,10.774005,OAR,SHOX2 PRRX2 PRRX1 ARX RAX OTP DMBX1 ALX4 PITX1 SHOX PITX3 ALX1 PITX2 VSX2 DRGX 
14.8829155,1.5383358,7.0857177,10.796671,OB NTP bind,DHX8 DHX9 YTHDC2 DQX1 DHX40 DHX30 DHX32 DHX33 DHX34 DHX57 DHX35 DHX36 DHX15 DHX37 DHX38 DHX16 DHX29 
15.796567,1.7739165,6.8808527,9.790267,OSR1 C,WNK1 WNK2 WNK3 STK39 WNK4 OXSR1 
14.903253,0.52301806,8.218496,11.034886,Occludin ELL,OCLN ELL MARVELD2 ELL2 ELL3 OCEL1 
15.470921,0.6863454,7.0288663,10.260423,Olduvai,NBPF6 NBPF3 NBPF4 NBPF9 NBPF5P PDE4DIP NBPF20 NBPF7 NBPF8 NBPF11 NBPF10 NBPF12 NBPF1 NBPF15 NBPF26 NBPF14 NBPF19 
15.554011,1.6068757,7.1233387,11.127546,PAD M,PADI4 PADI3 PADI6 PADI2 PADI1 
15.085221,1.6523281,6.7952785,10.522088,PAD N,PADI4 PADI3 PADI6 PADI2 PADI1 
14.011319,0.12498342,7.2290106,8.411053,PAN 1,F11 PLGLB2 PLGLA MST1 HGF PLG PLGLB1 KLKB1 MST1L 
15.4342785,0.57954025,6.980983,10.923329,PAS,NCOA2 ARNT2 NCOA3 EPAS1 NCOA1 ARNT HIF3A AHR NPAS1 HIF1A NPAS2 ARNTL NPAS3 ARNTL2 AHRR SIM2 CLOCK PDE8A SIM1 
15.583563,1.0523214,7.710664,9.640531,PAS 3,ARNT2 EPAS1 HIF3A AHR NPAS1 HIF1A NPAS3 NPAS4 PER3 PER2 PER1 SIM2 SIM1 
15.572702,0.54248005,6.65883,10.068106,PAS 9,KCNH3 KCNH4 KCNH5 KCNH6 KCNH7 KCNH8 PASK PDE8B KCNH1 KCNH2 
15.849695,0.5759683,7.333723,8.868403,PAX,PAX9 PAX8 PAX5 PAX4 PAX7 PAX6 PAX1 PAX3 PAX2 
15.438467,1.0107622,7.942305,8.957843,PAZ,PIWIL3 PIWIL2 PIWIL4 AGO4 AGO2 AGO3 DICER1 AGO1 PIWIL1 
14.887822,0.30225027,7.096933,10.558962,PB1,MAP3K3 MAP2K5 PRKCI MAP3K2 NCF2 NCF4 PARD6G PARD6A PRKCZ PARD6B TFG NOXA1 NBR1 SQSTM1 
14.354017,2.3843565,6.7869854,10.193743,PBD,CDC42SE2 WAS WASL PAK2 PAK1 CDC42EP5 CDC42EP4 CDC42EP3 CDC42EP2 CDC42EP1 PAK4 PAK3 PAK6 PAK5 
15.190964,0.8416277,8.369178,8.614756,PCI,PSMD11 EIF3A PSMD13 PSMD12 PCID2 GPS1 COPS7B COPS7A COPS4 EIF3M PSMD6 COPS3 PSMD3 COPS2 EIF3CL EIF3E EIF3C 
15.850046,0.9807607,7.8012676,8.622333,PDEase I,PDE1C PDE1B PDE1A PDE4D PDE11A PDE10A PDE3B PDE2A PDE4C PDE4B PDE3A PDE4A PDE6C PDE5A PDE6B PDE7B PDE6A PDE7A PDE8B PDE8A PDE9A 
15.681254,1.2784418,7.352071,8.98249,PDGF,PDGFD PDGFC VEGFC PDGFB VEGFD PDGFA VEGFA PGF VEGFB 
15.568816,1.481971,6.572325,9.974185,PDZ,LMO7 SCRIB PTPN3 GRID2IP PTPN4 FRMPD1 FRMPD4 STXBP4 FRMPD2 SYNPO2 FRMPD3 PARD6G PARD6A GRIP1 GRIP2 SLC9A3R2 PARD6B ARHGEF11 PARD3 CASK PDZK1 SDCBP CNKSR3 CNKSR2 DLG1 DLG2 DLG3 DLG4 RADIL DLG5 DVL1P1 PATJ LIN7B LIN7A PPP1R9B LIN7C PPP1R9A CNK3/IPCEF1 PDZD4 PDZD3 PDZD2 RIMS1 PDZD9 PDZD7 LIMK1 IL16 LIMK2 SHROOM3 SHROOM4 PTPN13 SHROOM2 PARD3B AFDN GIPC1 SYNPO2L GIPC2 GIPC3 RAPGEF2 MAGIX TAX1BP3 PDZRN3 RAPGEF6 PDZRN4 FRMPD2B LRRC7 PDLIM2 PDLIM1 PDLIM4 PDLIM3 SNTG1 SNTG2 DVL1 PDZD11 DVL2 DVL3 RHPN1 MPDZ GRASP CYTIP PDLIM5 PDLIM7 PDZK1P1 MAGI2 MPP2 MAGI1 MPP3 MPP4 MPP5 WHRN PICK1 MAGI3 MPP1 ERBIN MPP6 MPP7 TIAM1 SYNJ2BP TJP2 TJP1 SNTB1 TIAM2 LNX2 LNX1 APBA2 RGS12 GOPC APBA1 APBA3 SIPA1 SNTB2 TJP3 LDB3 USH1C PCLO SIPA1L2 NOS1 SNTA1 
13.854944,2.660929,7.699499,8.822224,PET,TES PRICKLE3 PRICKLE4 PRICKLE1 PRICKLE2 LMCD1 
15.598692,0.64263684,8.220523,8.768474,PGM PMM I,PGM3 PGM5 PGM2 PGM1 PGM2L1 
15.501271,0.97435707,7.2911363,9.478985,PG binding 1,MMP7 MMP8 MMP1 MMP2 MMP3 MMP9 MMP20 MMP21 MMP10 MMP24 MMP13 MMP12 MMP15 MMP14 MMP25 MMP17 MMP28 MMP16 MMP27 MMP19 
15.506031,1.4434134,7.7855587,8.726065,PH,PLEKHA2 PLEKHA3 TBC1D2B PLEKHA1 PLEKHA6 AFAP1 PLEKHA7 PLEKHA4 PLEKHA5 ARHGAP27 ARHGAP26 ARHGAP25 PLEKHA8 ARHGAP24 DEF6 TEC DOK1 ACAP3 ACAP2 SPATA13 PLCD4 NGEF SKAP1 SKAP2 OSBP2 DGKH PHLDB2 PHLDB1 DGKD PLEKHB1 PLEKHB2 ASAP2 ASAP3 ACAP1 FGD1 FGD2 FGD3 DOCK11 FGD4 PREX2 FGD5 FGD6 DOCK10 ARHGAP42 SH3BP2 ASAP1 AKT3 GRB14 AKT1 SH2B1 AKT2 GRB10 SH2B3 PLEKHJ1 SH2B2 AFAP1L1 CADPS2 OSBPL9 SWAP70 OSBPL8 AFAP1L2 ARHGEF16 OSBPL5 IPCEF1 ADAP2 ADAP1 FERMT1 ARHGAP12 CNKSR2 FERMT2 PLEKHS1 CNKSR1 ARHGAP10 NET1 PRKD1 BTK PRKD3 PHLDB3 DGKK GRB7 FERMT3 PLEKHD1 RTKN ARHGAP9 IRS1 TRIO IRS2 PLEK2 RTKN2 DOCK9 RAPH1 ARHGAP15 TRIOBP DAPP1 CNK3/IPCEF1 OSBPL11 ABR ARHGAP22 OSBP COL4A3BP RALGPS1 SBF2 RALGPS2 SBF1 RASA4B CADPS GAB2 ARAP3 GAB1 ARAP1 GAB4 ARAP2 GAB3 PHETA1 DNM1 BMX VAV1 PHETA2 VAV2 DNM2 DNM3 VAV3 ANLN APBB1IP RASA1 RASA4 VEPH1 RASA2 RASA3 ARHGEF4 PLEKHM2 PLEKHM3 SOS2 ARHGEF9 ARHGEF6 ITK ARHGEF7 SOS1 PLEKHF1 PLEKHF2 RASGRF1 RASGRF2 RASAL1 PLD1 KALRN GRK2 GRK3 KIF1A MCF2L STAP1 KIF1B FARP2 PLEKHG2 PLEKHG3 MCF2 MYO10 CIT FARP1 TIAM1 TBC1D2 SNTB1 TIAM2 PLEKHO1 PLEKHO2 PHLPP1 PLEK CYTH4 CYTH3 OPHN1 MPRIP PLEKHH1 APPL1 PLEKHH2 SNTA1 CYTH2 APPL2 CYTH1 
15.208062,1.5185765,7.5887876,8.732188,PHD,PHF10 PHF13 PHF12 MTF2 KAT6B KAT6A PHF14 PHF19 KDM5A KDM5B INTS12 KDM5C KDM5D PHF23 CHD5 CHD4 CHD3 PHRF1 PYGO1 BPTF BAZ1A BAZ1B PYGO2 SP140L TRIM33 KDM7A TAF3 DIDO1 PHF3 KMT2E AIRE KMT2B UHRF2 KMT2A PHF2 UHRF1 KMT2D PHF1 KMT2C BAZ2A PHF21A CXXC1 BAZ2B PHF8 RSF1 PHF21B DPF1 DPF2 DPF3 TRIM28 TRIM66 TRIM24 
15.177034,1.8841296,7.471544,9.149037,PHR,BTBD2 BTBD1 MYCBP2 BTBD3 BTBD6 
15.70229,0.5465117,7.666544,9.144404,PH 12,PLCL1 PLCL2 ELMO1 ELMO2 ELMO3 PLCH2 
15.771142,0.8222642,6.7353597,9.875899,PH BEACH,LRBA NBEAL1 NBEAL2 NBEA WDFY3 LYST 
15.203616,1.4417498,6.81734,10.452002,PI3K C2,PIK3CB PIK3CA PIK3CD PIK3C3 PIK3C2B PIK3C2A PIK3CG 
15.093581,1.3749276,7.1940584,9.5904455,PID,GULP1 MAPK8IP1 MAPK8IP2 TBC1D1 TBC1D4 DAB2 NOS1AP DAB1 APBA2 APBA1 APBA3 NUMB RABGAP1 SHC3 SHC4 SHC1 SHC2 APBB1 APBB3 LDLRAP1 APBB2 ANKS1B APPL1 NUMBL ANKS1A APPL2 
14.00384,0.27580646,7.2815337,9.582622,PKD,PKD1 PMEL GPNMB PKD1L1 SORCS2 SORCS1 SORCS3 
12.75153,1.3967066,9.376978,11.026956,PLAC,ADAMTSL2 ADAMTSL1 ADAMTS16 ADAMTS6 ADAMTSL4 PAPLN ADAMTS18 ADAMTSL3 PCSK6 THSD4 ADAMTS10 
13.777492,0.42696512,7.415237,9.996107,PLAT,PNLIPRP2 PNLIPRP3 PKD1 PNLIPRP1 LPL ALOX15 PKD1L1 PKD1L2 PKDREJ PKD1L3 ALOX12B ALOX12 LIPC LOXHD1 ALOX15B LIPG ALOX5 DENND5B DENND5A ALOXE3 PNLIP 
15.258966,0.49429417,7.794272,8.805065,PP-binding,ALDH1L2 ALDH1L1 AASDH FASN NDUFAB1 
13.357186,1.8002329,9.264608,9.710523,PSI integrin,ITGB2 ITGB1 ITGB6 ITGB5 ITGB4 ITGB3 ITGB8 ITGB7 
14.863351,0.70608944,7.8885236,10.626261,PWWP,ZMYND8 MBD5 BRPF1 HDGFL1 BRD1 BRPF3 DNMT3A DNMT3B PSIP1 ZCWPW2 NSD1 ZCWPW1 NSD2 MSH6 NSD3 PWWP2A PWWP3B PWWP2B HDGF ZMYND11 HDGFL2 HDGFL3 GLYR1 
14.186698,0.17997102,7.876541,9.140875,PX,NISCH ARHGAP32 KIF16B NCF1 SGK3 NCF1C NOXO1 SNX33 NCF1B PLD2 SNX31 PLD1 SNX32 SNX30 SNX4 SNX5 SNX2 SNX3 SH3PXD2B SNX1 SNX29 SH3PXD2A SNX27 PXDC1 RPS6KC1 SNX8 SNX9 SNX6 SNX7 SNX24 SNX25 SNX22 SNX20 SNX21 SNX19 SNX17 SNX18 SNX15 SNX16 PXK NCF4 SNX13 SNX14 SNX11 PIK3C2G SNX12 PIK3C2B SNX10 PIK3C2A HS1BP3 
14.440881,0.53853357,6.722214,10.474509,PYRIN,MEFV PYHIN1 PYCARD NLRP14 AIM2 NLRP13 NLRP9 NLRP12 NLRP7 NLRP11 NLRP10 IFI16 NLRP8 NLRP5 NLRP6 NLRP3 PYDC1 MNDA NLRP4 PYDC2 NLRP1 NLRP2 
14.541422,0.36306188,7.537031,10.03517,Pentaxin,APCS ADGRG4 CRP ADGRD2 ADGRG6 NPTX1 PTX4 PTX3 SVEP1 NPTX2 NPTXR MPTX1 
13.057223,-0.11631286,9.231563,11.126106,Pepdidase M14 N,AGBL5 AGTPBP1 AGBL2 AGBL1 AGBL4 AGBL3 
15.095191,1.1476984,7.2724724,9.39769,Peptidase C1,CTSB TINAGL1 CTSZ CTSW CTSV CTSS CTSO CTSL CTSK CTSH TINAG CTSF CTSC 
14.561047,0.37889883,6.7169127,9.999588,Peptidase C48,SENP7 SENP8 SENP5 SENP6 SENP3 SENP1 SENP2 
15.29448,0.7557595,6.811619,9.744453,Peptidase M1,ENPEP RNPEPL1 ERAP1 LVRN ERAP2 LNPEP TRHDE NPEPPSL1 NPEPPS ANPEP AOPEP RNPEP LTA4H 
15.433909,0.6272009,7.195189,10.42953,Peptidase M10,MMP7 MMP8 MMP1 MMP2 MMP3 MMP9 MMP20 MMP11 MMP21 MMP10 MMP24 MMP13 MMP12 MMP15 MMP26 MMP14 MMP25 MMP17 MMP28 MMP16 MMP27 MMP19 MMP23B 
13.044962,0.81185347,7.26514,10.024535,Peptidase M14,CPA4 CPO CPA3 CPA2 AGTPBP1 CPA1 CPB2 CPB1 AEBP1 CPZ CPN1 AGBL5 AGBL2 AGBL1 AGBL4 CPE AGBL3 CPD CPXM2 CPXM1 CPA6 CPM CPA5 
15.104854,0.81747574,7.2374477,9.279075,Peptidase M16 C,PITRM1 NRDC UQCRC2 IDE UQCRC1 PMPCB PMPCA 
14.833282,0.43955877,7.055259,9.355588,Peptidase M24,METAP1D SUPT16H XPNPEP1 XPNPEP2 XPNPEP3 PA2G4 METAP1 PEPD METAP2 
15.66324,0.8851599,7.091927,9.869306,Peptidase S24,IMMP1L SEC11A IMMP2L SEC11C SEC11B 
13.039691,1.0521172,7.0199113,10.352101,Peptidase S8,MBTPS1 PCSK2 PCSK1 FURIN TPP2 PCSK9 PCSK7 PCSK6 PCSK5 PCSK4 
13.395138,1.8911444,7.494149,9.261522,Peptidase S9,DPP10 DPP6 DPP8 PREPL DPP9 FAP PREP DPP4 APEH 
14.924432,0.65963566,8.203716,10.565644,Phospholip A2 1,PLA2G2E PLA2G2F PLA2G2C PLA2G1B PLA2G2D PLA2G2A PLA2G10 PLA2G5 OC90 
15.257105,1.1221129,7.398099,10.082966,Pkinase,CDK18 CDK19 DCLK3 MAPK15 PASK DCLK2 MAPK13 DCLK1 MAPK14 MAPK11 MAPK12 MAPK10 CDK10 ULK4 ULK3 SIK2 ULK2 CDK12 ULK1 SIK3 CDK13 CDK14 SIK1 CDK15 CDK16 CDK17 PRKAA2 PRKAA1 UHMK1 NUAK2 CHEK1 CSNK1D AKT3 CHEK2 CDK20 AKT1 STK38L AKT2 SRPK3 PRKCH PLK4 PRKCG PRKCI DMPK PRKCD PLK1 PLK3 PLK2 PRKCE PRKCB CSNK1E PRKCA MASTL NUAK1 SRPK1 SRPK2 LATS2 LATS1 PRKCZ WNK1 WNK2 WNK3 WNK4 PRKD1 PRKD3 PRKCQ PRKD2 TTBK1 TRIO NLK TTBK2 MYLK PRKACG TBK1 PRKACB PRKACA CSNK1A1 RPS6KL1 STRADA RIPK4 STRADB RIPK3 CDC7 ICK PDIK1L CAMK4 CAMK1 SGK2 SGK3 STK40 SGK1 KALRN STK33 STK35 STK36 STK38 CAMKV STK39 PBK STK31 CDKL3 MAP4K2 MAP4K3 CDKL4 CDKL5 MAP4K1 CSNK2A2 CSNK2A1 CSNK2A3 CIT GAK STK17A STK17B TAOK2 TAOK3 TSSK6 PKN1 NEK11 TAOK1 NEK10 PKN3 TSSK4 PKN2 TSSK2 TSSK3 CDKL1 CDKL2 RNASEL CAMKK1 CAMKK2 IKBKB IKBKE MAP4K4 MAP4K5 MAP3K3 MAP3K4 MAP3K1 MAP3K2 VRK1 PRPF4B MOK VRK2 VRK3 HIPK2 HIPK1 HIPK4 NRBP2 HIPK3 ERN1 ERN2 MOS MELK OBSCN PINK1 MAPKAPK5 MAPKAPK2 MAPKAPK3 TNIK PNCK ROCK1 ROCK2 PRAG1 NRK AURKA PRKY PRKX AURKC AURKB SLK PAK2 PAK1 MAP3K9 PAK4 PAK3 MAP3K8 MAP3K5 PAK6 PSKH1 MAP3K6 PSKH2 PAK5 MAP2K4 NEK9 MAP2K5 MAP2K2 MAP2K3 NEK5 NEK6 MAP2K1 NEK7 NEK8 DYRK1B MINK1 CASK DYRK1A MAP3K19 TBCK STK24 STK25 STK26 MAK BMP2K MAP3K14 MAP3K15 BRSK1 BRSK2 DYRK4 DYRK3 AMHR2 DYRK2 PKMYT1 STK10 STK11 STK16 SIK1B MARK1 NEK1 PIM2 NEK2 PIM1 NEK3 PIM3 NEK4 MARK4 MAP2K6 MARK3 MAP2K7 MARK2 EIF2AK2 CDC42BPG EIF2AK1 EIF2AK4 EIF2AK3 HUNK CDC42BPB CDC42BPA TGFBR1 ACVR2B CLK4 ACVR2A CLK3 CLK2 CLK1 CDK9 CDK8 CDK7 CDK6 CDK5 MYO3A CDK4 MYO3B CDK3 CDK2 CDK1 AAK1 MAST1 RSKR BMPR2 GSK3B GSK3A LRRK1 MAST4 MAST3 NIM1K MAST2 LRRK2 TSSK1B PIK3R4 STK3 STK4 GRK2 GRK1 GRK4 GRK3 GRK6 IRAK2 MKNK1 IRAK3 GRK5 MKNK2 IRAK1 GRK7 RPS6KC1 PRKG2 PRKG1 CAMK1D CDK11B CDK11A DAPK2 DAPK1 CHUK PDPK1 DAPK3 OXSR1 PDPK2P SBK3 WEE1 CSNK1A1L SBK1 WEE2 SBK2 RPS6KB2 RPS6KB1 SNRK PEAK1 CSNK1G1 TRIB2 CAMK1G TRIB3 CSNK1G3 CSNK1G2 TRIB1 MYLK2 CAMK2D MYLK3 CAMK2A CAMK2B TTK STKLD1 TTN ACVR1B MYLK4 RPS6KA5 RPS6KA4 MAPK9 RPS6KA6 MAPK8 STK32A RPS6KA1 PHKG2 PHKG1 RPS6KA3 RPS6KA2 SPEG MAPK3 TLK2 TLK1 MAPK1 SCYL1 STK32B MAPK7 CAMK2G STK32C MAPK6 BUB1 SCYL2 MAPK4 
14.757931,0.8656531,7.764447,9.463655,Pkinase Tyr,EPHA6 ACVR1 EPHA5 PDGFRB EPHA8 PDGFRA RYK EPHA7 MATK NRBP1 TEC AXL TEK ROR2 ANKK1 EPHA2 ROR1 EPHA1 EPHA4 RAF1 FRK EPHA3 TESK1 TESK2 MST1R ARAF EGFR KDR MUSK MAP3K7 YES1 INSR SRMS TNK2 TEX14 PTK7 PTK6 PTK2 MAP3K10 FGFR1 BTK MAP3K11 FGFR4 FGFR3 MAP3K12 FGFR2 MAP3K13 CSF1R BLK EPHA10 TXK IGF1R DSTYK ABL2 TNK1 ABL1 MLKL ROS1 LYN INSRR KSR2 LIMK1 KSR1 LIMK2 IRAK4 BRAF TYK2 MERTK BMX TGFBR2 FES FER ITK BMPR1A BMPR1B ALK GUCY2D DDR2 GUCY2C RET ACVRL1 DDR1 GUCY2F NPR1 NPR2 ILK AATK ERBB4 ERBB2 ERBB3 MAP3K21 RIPK2 RIPK1 MAP3K20 NTRK2 NTRK3 NTRK1 STYK1 SYK TIE1 LMTK3 TNNI3K LMTK2 HCK FGR ZAP70 LCK KIT TYRO3 POMK MET EPHB6 SRC FLT1 LTK FLT3 FLT4 ACVR1C PTK2B EPHB1 CSK FYN JAK3 EPHB3 EPHB2 JAK1 EPHB4 JAK2 
13.171765,2.0521607,9.780091,10.054154,Pou,POU1F1 POU2F1 POU2F2 POU3F1 POU3F2 POU2F3 POU4F1 POU3F3 POU4F2 POU5F1 POU3F4 POU5F2 POU6F1 POU4F3 POU6F2 POU5F1B 
13.584875,-0.13396777,8.954161,11.0489025,Pribosyl synth,PRPSAP2 PRPS2 PRPSAP1 PRPS1 PRPS1L1 
15.113209,0.49981934,7.2654963,10.069195,Pribosyltran,PPAT HPRT1 UMPS PRTFDC1 APRT 
14.495554,1.6797223,7.5716124,10.2191515,Pribosyltran N,PRPSAP2 PRPS2 PRPSAP1 PRPS1 PRPS1L1 
14.851195,1.4087927,7.3550434,10.027953,Pro isomerase,RANBP2 PPIL1 PPIL2 PPIL3 CWC27 PPWD1 PPIA PPIG PPIF PPIAL4A PPIAL4D PPIH PPIAL4C PPIL4 PPIC PPIAL4F PPIB PPIAL4E PPIE NKTR PPIL6 PPIAL4H PPID PPIAL4G 
14.631497,0.67181176,7.1858296,9.779393,Propep M14,CPA4 CPA3 CPA2 CPA1 CPB2 CPB1 CPA6 CPA5 
14.672235,1.2129194,7.845309,10.094097,Prot ATP ID OB,PSMC6 PSMC4 PSMC5 PSMC3 PSMC1 
14.495019,1.6389227,7.4031262,10.46151,Proteasome,PSMB11 PSMB9 PSMA8 PSMB10 PSMB7 PSMA6 PSMA7 PSMB8 PSMA4 PSMB5 PSMA5 PSMB6 PSMB3 PSMA2 PSMB4 PSMA3 PSMB1 PSMB2 PSMA1 
15.268403,1.2993193,8.154114,10.347428,Proteasome A N,PSMA6 PSMA7 PSMA4 PSMA5 PSMA2 PSMA3 PSMA1 PSMA8 
14.580793,0.43169606,7.4742455,10.271802,Pyr redox 2,PYROXD1 GSR AIFM2 TXNRD3 AIFM3 DPYD TXNRD2 SQOR AIFM1 TXNRD1 FDXR DLD 
14.419437,1.0201997,8.067287,10.182348,Pyr redox dim,GSR TXNRD3 TXNRD2 TXNRD1 DLD 
